Varient_Name,Average_stars,Review_title,User_rating,Review_description
Yamaha R15S,4.6,Awesome bike,5,"My favourite bike of all time. Looks, initial pick-up, mileage everything in this bike is awesome. Going to buy Moto GP edition."
Yamaha R15S,4.6,Value For Money,4,"Yamaha YZF is the best bike in 150 CC segment, it is a value for money bike. I am totally satisfied with its performance. It has superb pickup and torque. Everything is best including the looks."
Yamaha R15S,4.6,Get Ready to Race ,4,Yamaha YZF is the best bike to race as it has great pickup and the top speed is 130+. Its black color is my favorite. It is the best bike under 150 CC.
Yamaha R15S,4.6,Powerful Superbike,5,Feels the power of the engine. Love the sound of the engine. It is like the sound of a superbike. Very smooth. No vibrations at all. Good mileage.
Yamaha R15S,4.6,Best Machine,4,"A good machine though with a small engine Gives me a mileage of around 40 KMPL. It is nice to ride, love this beast."
Yamaha R15S,4.6,Good Bike - Yamaha YZF R15 V3 ,5,"Yamaha YZF R15 V3 is a good bike for city ride, prices are affordable and everyone with desire to enjoy sports ride can definitely buy it. "
Yamaha R15S,4.6,Good Bike - Yamaha YZF R15 V3 ,5, Yamaha YZF R15 V3 is a good bike I have ever seen. This is the Yamaha's one and the only awesome bike I have ever seen and I wish to buy this bike.
Yamaha R15S,4.6,Great Bike - Yamaha YZF R15 V3,4,Yamaha YZF R15 V3 has an excellent power delivery and amazing handling of the best supersport in its class. Looks are good but need a better color scheme.
Yamaha R15S,4.6,Good Bike - Yamaha YZF R15 V3,5,Yamaha YZF R15 V3 is a very good bike. Its looks are the best. I love Yamaha and salute them for the next future on their bikes.  But colors are not good so please get more colors. 
Yamaha R15S,4.6,Nice bike,5,"Good bike for this segment, this bike is a king. Good braking and a good colling system, nice and very good design. "
Yamaha R15S,4.6,Best Bike - Yamaha YZF R15 V3 ,5,Yamaha YZF R15 V3 is a beautiful beast 😍
Yamaha R15S,4.6,Lovely Bike - Yamaha YZF R15 V3 ,5,Yamaha YZF R15 V3  is the best sports bike in this segment. I love this bike. I ride this bike. Awesome riding review. Most aggressive fully faired bike in this segment.
Yamaha R15S,4.6,Average Bike - Yamaha YZF R15 V3 ,5,Yamaha YZF R15 V3 is an average bike. Need to improve its body which is fat and the performance and all.
Yamaha R15S,4.6,Best bike,5,"Most Successful bike of the year, this the best bike in this segment and price. It is good for the sporty person who likes the main design of bike."
Yamaha R15S,4.6,Nice bike ,5,Yamaha r15 is a very powerful bike also the engine sound is very good. The bike pickup is massive and milage is good.
Yamaha R15S,4.6,Not Good Enough: Yamaha YZF R15 V3,3,"Yamaha YZF R15 V3's looks are better but sitting posture is not good enough, its aggressive, cause of which normally the riders have hand pain while on a long drive and one more thing its pick up is also low, in this price segment u can go for Pulsar RS 200 which is much better than this one."
Yamaha R15S,4.6,Awesome Bike,5,"Yamaha YZF is one of the best power bikes in the 150 segment, but the build quality is poor and it is a bit overpriced."
Yamaha R15S,4.6,Awesome and Beautiful,5,"It's a great bike, superb quality and also smooth to ride. The bike gives you a stylish look as well as a manly look."
Yamaha R15S,4.6,Best Bike,5,"I like my bike very much. Speed, build quality & mileage are awesome. I will advise buying Yamaha's R15 V3 to everyone."
Yamaha R15S,4.6,Awesome Pickup - Yamaha R15 v3,5,Yamaha R15 v3 is the fastest and perfect bike in its segment. I've Yamaha Fz 2.5 but torque and pickup are better in R15 according to me.
Yamaha R15S,4.6,Awesome - Yamaha YZF R15 V3,5,Riding height of Yamaha YZF R15 V3 is so good and the front look of the bike is like a monster. Overall the bike is good.
Yamaha R15S,4.6,Awesome - Yamaha YZF R15 V3,5,"Yamaha YZF R15 V3 has got sharper aggressive eyes, muscular tank, aerodynamic front, edgy tail, borrowing it all from its track sibling R1, this R doesn't fail to impress. New YZF R15 V 3.0 is 'Next- generation' 155 supersport inheriting R- DNA. Superb experience. Thumbs up with both hands."
Yamaha R15S,4.6,Awesome Look - Yamaha YZF R15 Moto GP,4,"Yamaha YZF R15 Moto GP has got an awesome look, its power and the suspension is really great. Its tyres are broad and making it easy to handle."
Yamaha R15S,4.6,Comfortable And Amazing: Yamaha YZF R15 V3,5,"Yamaha YZF R15 V3 is a combination of power and performance. For Indian roads it's a wheel on air. This is the most comfortable bike I had ever ride. The liquid-cooled engine makes its performance much better. It gives a mileage of 50KMPH, it is better than any 150CC segment bike. The headlamps made the bike handlebars too comfortable to ride on."
Yamaha R15S,4.6,Best looking Bike,5,Nice looking bike in this 155cc segment. Best top speed and power this segment bike is value for money. 
Yamaha R15S,4.6,Amazing Bike - Yamaha YZF R15 V3 ,5,"This bike Yamaha YZF R15 V3  is an excellent bike trust me guys the only problem with r15 v3 is its built quality is not up to the point but rather than that everything thing is excellent 8n just 150cc it gives very good performance and mileage up to 50-55 just go for it, value for money bike."
Yamaha R15S,4.6,Awesome bike,5,This bike has great power. It is an awesome bike with great throttle response and can use in race tracks.
Yamaha R15S,4.6,Amazing Bike - Yamaha YZF R15 V3 ,5,This bike Yamaha YZF R15 V3 is the best bike under 2 lack rupees packed with highly power Yamaha VVA technology. 
Yamaha R15S,4.6,Amazing Bike - Yamaha YZF R15 V3 ,3,This bike Yamaha YZF R15 V3  has a stylish look that Headlamp had awesome look for this bike. Blue is the perfect colour for this bike. 
Yamaha R15S,4.6,Amazing Bike - Yamaha YZF R15 V3 ,4,This bike Yamaha YZF R15 V3 is not an Ordinary two-wheeler.
Yamaha R15S,4.6,Awesome Bike- Yamaha YZF R15 V3 ,5,Yamaha YZF R15 V3 is a very beautiful bike with awesome and attractive looks. It has better performance and good mileage.
Yamaha R15S,4.6,Excellent bike,5,"Awesome bike with ultimate aerodynamics. Best in speed, excellent in looks, nice mileage and affordable in price."
Yamaha R15S,4.6,Great bike,5,"Powerful bike in 150 CC segment with full features loaded at this low price and feels like a mini superbike. It has great body design, good pick-up with great balance and no vibration at full speed. Overall, a great bike for youngsters."
Yamaha R15S,4.6,Good Bike - Yamaha R15 V3,5,This bike Yamaha R15 V3 is a premium looking bike. It can go up to great speeds but also gives you the confidence in the braking and handling part.
Yamaha R15S,4.6,Value For Money,5,The new Yamaha YZF R15 V3  comes with a new sporty look and its good power as well.  No minor or no major issue in the bike. Good speed and good break and good control of bike. Seats are also comfortable. Mileage is also very good according to its engine power 
Yamaha R15S,4.6,Powerful Impressive ,4,A little overpriced bike with a powerful engine I love riding it. The engine is very impressive and overall bike performance is value for money and you will enjoy it riding. The one going for 150 cc powerful bike you can go for this. 
Yamaha R15S,4.6,"Superb Bike, Good Quality, Overall Good Experience From Yamaha.",5,"When I was young my friend asked me does cc means the top speed of the vehicle I laughed at him and told no, but today this machine proved it wrong . What a hell of a machine man, it does anything on road, can achieve the speed of its displacement."
Yamaha R15S,4.6,"It Looks Good, Feels Good ♥️♥️",4,This bike is good for a ride in city however on highway you can suffer because of the leaning position. It generates power of 19 bhp and it comes with three in three models (1) Dual channel ABS
Yamaha R15S,4.6,New Updates - R15,5,"India's 1st low budget sports bike R15 has launched in 2015, now version 3 is much aggressive in look not even in looks, performance is also too good, updates on version 3 will add some more support to R15 segment, good seating position. In this price segment, this is a  good choice for bike lovers. Yamaha team improved the engine performance, also it gives more joy on rides, engine sound gives perfect sports bike feel."
Yamaha R15S,4.6,A budget-friendly bike,5,The riding is very comfortable. The performance is really good with great mileage. It is a budget-friendly bike in this segment. 
Yamaha R15S,4.6,R15 v3 2018 model,4,I bought Yamaha R15 v3 back in 2018(no abs). The bike is superb. Just 2 issues; one is headlight is a waste at night.U can't ride above 40kmh.Another is back pain issues that will get you sooner or later if you are below 5.5 inches.
Yamaha R15S,4.6,BIKE OF THE YOUNGMAN,5,Yamaha YZF R15 V3 looks so pretty.
Yamaha R15S,4.6,Younger brother of the king,2,Stunning..
Yamaha R15S,4.6,Better Than The Rest,5,"Yamaha YZF R15 V3 is an amazing vehicle. Affordable prices and aftersales service is also amazing which reduces the maintenance cost of the vehicle. In comparison to other bikes of this segment, this bike is much better than the rest. "
Yamaha R15S,4.6,One of the best budget sports bike.,5,The bike is superb what all have to say its Yamaha engine no need to worry it will go up to 150 at its max 9000 rpm. Superb mileage while going 40 to 60 kmpl. Breaks are superb no need of ABS for this bike the looks also stunning with led daytime running headlamps.
Yamaha R15S,4.6,The future bike,5,The on-road performance of this bike is awesome with a huge engine power ever experienced by anyone. Its a next-generation bike.
Yamaha R15S,4.6,Best Sports Bike,5,"Yamaha YZF R15 V3 is an awesome bike with sporty looks, I loved the pickup of the bike. Although, it is not comfortable to ride in the city traffic but it is great taking it for the long rides."
Yamaha R15S,4.6,My First Sports Bike  - Yamaha YZF R15 V3	,5,This is the best bike in 150cc segment if anyone wants to buy a sports bike this is the best bike in 150 cc I would recommend this bike as it is comfortable and powerful.
Yamaha R15S,4.6,Awesome Bike - Yamaha YZF R15 V3,3,"Yamaha R15 V3 is a worthy upgrade to the R15 series.  The sports bike boasts of a fine fairing and looks upmarket when compared to the last generation model. Yamaha R15 V2 retained the old design for long so V3 was a much-needed upgrade, given the fact that Yamaha faces competition from the likes of Pulsar RS200 in the Indian market in this price range."
Yamaha R15S,4.6,Best of the best,5,"I would say, it's pretty dramatic and exclusive for a drive. Its torque is pretty decent and has immersive pick up to deal on with."
Yamaha R15S,4.6,"Blindly go for it, you will never regret",5,"Damn this bike is spectacular. I mean the handling dynamics, power and control work is the way we want it. I mean the pick-up kicks like anything and very powerful. Cornering on this bike is sure heaven you won't be able to stay without this bike, only bike lovers will know. Hats-off to its suspension in the city traffic. Yamaha conditioned this bike with Indian roads."
Yamaha R15S,4.6,Best look and Mileage Bike ,5,"Awesome bike with good mileage and VVA technology and the ABS model is amazing. No vehicle can beat this bike in 150 segments, even some 200 cc bikes cannot beat this Yamaha horse."
Yamaha R15S,4.6,My Experience On The Beast,5,My experience on the beast R15 B3 is marvelous. The first time I saw that bike I fell for it. It is amazing and the reason I call that beast is because of the look and the comfort it gives in the range of 150 CC vehicle. I am glad that I got my dream bike.
Yamaha R15S,4.6,Perfect Bike,5,Yamaha YZF R15 V3 is a perfect bike. The controlling and handling of the bike is very smooth. The front brake is too good. 
Yamaha R15S,4.6,Black Ranger,5,"The bike is good, perfect in mileage, perfect in performance, awesome look but Yamaha charge too much money for it. In my city, the dual-channel ABS price of this bike is Rs 1,84,000/- which is too much price for this segment. Overall, the bike is good but Yamaha should do something about the prices in this segment."
Yamaha R15S,4.6,Perfect Machine,4,Good mileage.
Yamaha R15S,4.6,Good Japnese Engine,4,"A great Japanese low capacity (supersport). The refinement of the engine is good, Some vibrations do creep in post 6500 rpm on the footpegs, the gearbox is one of the smoothest in the segment and the graphics are also good especially the MotoGP limited edition, a good competitor for this bike is the RC 200 which offers a bit more power."
Yamaha R15S,4.6,Killer looks,5,"Look awesome with good braking power, awesome pick-up and mileage is 30-40 KMPL. Better for a sports bike."
Yamaha R15S,4.6,Decent Mileage,5,"This bike has all thing which a rider needs mainly sporty look with very decent mileage. It makes a lot of change in the market. In our daily life. With in the price only we are getting slipper clutch this is the main one in the bike's display there are all things like gear indicator, tachometer, trip meter etc."
Yamaha R15S,4.6,The Road Monster,5,"Yamaha the name of real transmissions. Very faster to drive feel like to fly in the air simply like Eagle. My bike is my brother. Always keep me save my life to give a good future. Best track monster in racing. Nice to drive. Stylish looking. Beautiful Designs. I love you, Yamaha, thanks to giving me good transformer. Hey guy's Ready to drive your transmissions the real road monster star the race 1, 2, 3, get set go......boom I love you so much Yamaha 😍😚🤗"
Yamaha R15S,4.6,Perfect Mileage Of The Bike,5,"The bike is good. Perfect in mileage perfect in performance awesome look but Yamaha charge too much money for it at my city dual channel abs price of this bike is 184000, this is too much price for this segment. The overall bike is good."
Yamaha R15S,4.6,Great Entry Level Supersport,5,R15 V3 is the best motorcycle in the 150cc segment in India. The VVA technology is great providing R15 excellent performance and mileage. Yamaha always has the best refinement and that's the case with this motorcycle too.
Yamaha R15S,4.6,The bike I love the most,5,An Amazing bike from Yamaha I love this because it's looking is very different and attractive and value for money
Yamaha R15S,4.6,The Beast',5,Yamaha YZF R15 is the beast and the powerhouse of 155 CC engine in The Indian market. Compare to other bikes of 155 cc this is the Best one I recommend to everyone to purchase this. This bike has separate fan base in India. Riding experience is mind-blowing. That feeling I can't say in words.
Yamaha R15S,4.6,The best bike,5,"This bike is the best bike. It is best in comparison with other bikes. It is best in price. It is best in engine. Though it has a big engine, it has a good amount of average. It also looks great. The colors are the best."
Yamaha R15S,4.6,Awesome bike,5,Super and awesome bike..great mileage and speed. Look is superb
Yamaha R15S,4.6,R15 is the perfect city track bike,5,"Damn this bike is next level, be it any feature too reliable and too much efficient and it can bear the harshness of the riders on any roads ....it is completely perfect for a track as well as sitting comfort ...I personally love aggressive posture on bikes but the engines revs are  amazing the power delivery is very linear and exciting just go for it "
Yamaha R15S,4.6,Exhaust And Looks,4,Exhaust sound was wow I really like this like a supper bike the best quality's from Yamaha.
Yamaha R15S,4.6,Gorgeous bike in this range,5,"Best design ever, it's awesome while riding, Sharp LED headlights, it's awesome looking like a legendary R1"
Yamaha R15S,4.6,My Dream Bike,5,"Awesome bike with the awesome price I hope Yamaha will decrease their price because still, it is a dream of many boys."
Yamaha R15S,4.6,Excellent Bike,5,"Good bike and handling is very easy. It's looking very nice and in this model, it has the VVA technology. "
Yamaha R15S,4.6,Yamaha YZF R15 V3,5,One of the best 155 CC bike in the segment. The performance is awesome as compared to 200 CC bikes. Yamaha is always ultimate
Yamaha R15S,4.6,Call of blue with clearance,5,More efficiency than other bikes which have the same price and more CC. Comfortable for long drives with an efficient ride and stunning looks. Made for the bike riders. Proficient customer support. Price is good for the middle-class people with good mileage and perfect speed. The gear shifts clutch control is also nice.
Yamaha R15S,4.6,Yamaha YZF R15 V3,5,"A perfect companion bike with perfect seating, marvelous looks, superior LED lights, approachable mileage and powerful pick-up (0 to 60 KMPH within 6 seconds)."
Yamaha R15S,4.6,Yamaha YZF R15 V3 - A race ready version for street,5,"Excellent built quality. Can run smoothly in high gears without knocking at low speeds. It has got the grunt you expect at high speed. I could easily take it to 148 KMPH. The control and handling is awesome. The bike feels really confident and well behaved at high-speed, cornering unlike KTM RC 200 which feels nervous in high-speed cornering. Overall, in 150 CC segment, it is the best bike to own and have fun."
Yamaha R15S,4.6,Yamaha YZF R15 V3,5,"This bike is very comfortable and nice, the mileage is awesome."
Yamaha R15S,4.6,Yamaha YZF R15 V3 - The beast,5,"Beautiful look, great mileage, awesome bike and the most amazing is pick-up with the top speed of 135 KMPH. The maintenance cost is very less in comparison with other bikes. I traveled 450 KMS one side and it doesn't affect anything after continuous running at a speed of minimum 90 KMPH and the engine never affected."
Yamaha R15S,4.6,Yamaha YZF R15 V3 - The best bike of 2018,5,"The most lovely bike I have even seen before with great mileage, best performance, great looks and soft handling. Such a lovely bike and best in the budget."
Yamaha R15S,4.6,Sports adventure,5,"The bike to travel on the mountain with the best style, comfort and adventurous and help the singles to find their partners."
Yamaha R15S,4.6,Good look good speed,5,Verry good bike and good mileage
Yamaha R15S,4.6,Not a bike its a 'BEAST',5,Best bike under 160cc segment which gives hard competition to all 200cc bikes 
Yamaha R15S,4.6,Beast look,5,Fabulous bike There world best bike according to its range its the best mantenace beast look best quality
Yamaha R15S,4.6,My R15 Version 3 Experience,5,"I have done a lot of touring on my R15 V3. I touch 10K in 7 odd months at least 7 to 8K is on highways. Initially, to get adapted to the bike you feel discomfort in knees, wrists, back soon but once your body adapts that maybe after 2 to 3K of ridding, you will enjoy riding due to it's committed racing posture. Even though top end speed is around 120 to 140 km/h you feel you are on racing mode a big bike kind of feel. Going in hilly terrain or s bends is a pleasure on R15, you can produce lean angles of 30 to 40 degrees with ease.. may you should install frame sliders before doing that. I don't think no other bike produced in India can challenge or come close to it in cornering. The refinement of the engine is amazing. The VVA kicks in on top rev helps you to get top speed from 100 to 140 with ease. The breaking is good. The only flip side for touring I find is it has SOHC piston which helps in quick acceleration to reach top speed, but to hold top speed you need to keep engine revving continuously you cant relax the throttle. This is something good with DOHC piston in CBR 250R where engine revs are more constant with momentum provided by DOHC, where you can be a bit relaxed on highway trips. Apart from this R15 V3 is a brilliant bike from Yamaha with so many specs in that price range."
Yamaha R15S,4.6,Call of blue,5,Best bike from Yamaha ..I really love it .Thanks Yamaha for making this wonderful bike. dark knight limited edition
Yamaha R15S,4.6,Yamaha R15,5,"Good bike but little high maintenance price. You need to keep it maintained,it can beat pulsar 220Ns in speed."
Yamaha R15S,4.6,"Son of R1 I.e.., R15 v3",5,This bike perfectly  designed to feel the super bike.  We can say R15 v3 is the  son of R1. If you are searching  for a low budget super bike then don't forget  to go with R15 v3.  
Yamaha R15S,4.6,no more words,5,Awesome bike in India good take up and Tarique is very nice I love it bike track king no more words totally it's a good gift.
Yamaha R15S,4.6,Beast among all,5,"Best sports bike under 2lac of 155cc  , power of the bike is awesome very smoth driving and loved it, it is beast among all 155 cc bike ,mine is dark knight and stickering should have been improved in dark knight but it look very agressive braking system is to good as it is dual channel , we reach 130+ easily"
Yamaha R15S,4.6,Best bike in 155 CC Segment,5,"Excellent engine and best bike under 155 CC and better than KTM RC 200 and Duke. I bought my bike 3 months back and it's perfectly fine until now. Pickup is fine and the VVA technology is great. While riding above 7000 RPM, it feels like you are riding a superbike. Dual channel ABS for safety purpose is good. Overall, the bike is great and if ur looking to buy it then don't think twice just go for it."
Yamaha R15S,4.6,A Powerful Bike,5,This is a good bike in this segment. The power is amazing. I am eagerly waiting for this bike. The looks are very sporty. 
Yamaha R15S,4.6,My Yamaha R15 V3,4,My bike is Yamaha R15 V3 it cost around 1.70 lakh on road My experience with my bike is quite good but its have some issues too. The bike is so powerful I enjoy its power but the seat of my bike is little hard which is not comfortable for long rides and the food pads of my bike is also high which is also not comfortable for long rides overall everything have some issues but Yamaha R15 V3 is really good for short ride but its not so comfortable for long ride 
Yamaha R15S,4.6,PowerPunch ,5,In Low range of cost 
Yamaha R15S,4.6,Racing Bike,5,It is so nice and good average and engine also It's brake is so good related to others It cannot also provide heat in engine it's model is so very good its price is very small related to KTM 
Yamaha R15S,4.6,Most Powerful Bike,5,R15 V3 gives you a feel that you riding not a bike but riding on powerful smooth machine It also provides you awesome look .i have ABS version of R15 V3 its abs much better than KTM.
Yamaha R15S,4.6,Best bike for beginners ,5,The softest and fast bike ever I have ever used. No heating problem awesome for beginner. Everything must buy the bike
Yamaha R15S,4.6,Dream bike ,5,"I have R15 v2 but young dream bike, 90s kids favorite bike, perfect fits to youngsters and gives more power in 150cc bikes, no other bikes are beat in past, present and future, perfect designs and graphics to R15 all versions, good build and smart pickup good control, world people's are like a Yamaha bikes"
Yamaha R15S,4.6,Nice bike loved it,4,Bike is good material quality is low seating position is not comfortable in starting days but over the time its reduces slowly and become habbit to ride this bike overall 4 stars out of 5
Yamaha R15S,4.6,Nice Pickup Bike,5,Good looking bike and it has nice pickup and power and one of my dream bike.
Yamaha R15S,4.6,i love my bike,5,This bike is too good for city condition and long touring available at an affordable price with best features and comfort level. 
Yamaha R15S,4.6,Nice Bike in 150 CC Segment,5,Awesome bike. It is a 155cc but it goes 160kmph but it is not that much comfortable that's the issue my review for this bike.
Yamaha R15S,4.6,Excellent bike,5,This bike is really fantastic and I am very happy to buy this bike this bike is famous in my village I proud to this bike this is first bike in my life really I am very happy this bike engine is very powerful and nice the look of this bike is superb I am proudly fell to drive this bike so I am very happy
Yamaha R15S,4.6,Best Bike 155 CC ,4,"Awesome bike, beautiful look and good mileage black colour efficient looks with ABS feature and is my favourite bike 150 CC"
Yamaha R15S,4.6,Comfortable Bike ,5,"Very nice bike, comfort is also good & come in the price range. Great job is done by Yamaha.  "
Yamaha R15S,4.6,Stylish look ,5,Good bike performance average good speed and engine performance.
Yamaha R15S,4.6,Real Rasing Monster,4,Super nice wow whats bike in my life this is more than normal bike it is Racing monster in the world 
Yamaha R15S,4.6,Owner Review For the Yamaha R15 Version 3 ,5,This bike is very good if we look at this price range because there is no bike in its comparison to competing in this price range. This bike is the best bike and I love this bike and now it a part of my life.
Yamaha R15S,4.6,Yamaha R15 V3 is Best ,5,"Good performance bike as well as good mileage as compared to other 150 cc segment bike. Looks is amazing. The top speed of this bike is much more than other bikes in 150 CC & 200 CC segment. For safety, you get dual channel abs. If you want to buy a good looking, good mileage and good performance bike so please go for it."
Yamaha R15S,4.6,Just brilliant.  The price tag is totally worth it,5,"It was my dream to always buy a sports bike, trust me guys, its very premium and gives big bike feel. Wanted a bigger bike after Apache and this does the job and perfect enough for day to day use. I considered Dominar which is amazing but if you want a full faired bike for this price, this is it. Satisfied. "
Yamaha R15S,4.6,Great bike,5,This is my dream bike and its looking very very awesome and fabulous this new model is looking more better than old model ..... 
Yamaha R15S,4.6,Yamaha YZF R15 V3,5,"Excellent bike, beautiful looking, good mileage and nice headlight."
Yamaha R15S,4.6,Budget bike,5,Best sports bike under 1.5 lakh with good performance and looks. It has amazing mileage which makes it perfect.
Yamaha R15S,4.6,Best Bike,5,Yamaha bike is the best bike in India Super pick up mileage and super style. 
Yamaha R15S,4.6,My Choice,5,It has More power than the 155cc
Yamaha R15S,4.6,Yamaha R15V3,5,Excellent bike in India super fast and it is my favourite bike
Yamaha R15S,4.6,Yamaha R15,5,R 15 BIKE IT'S A BEST BIKE FROM YAMAHA. I 
Yamaha R15S,4.6,The lion of the R1 V3,5,i love the colour black look like lion.intresting thing that this bike allshow come with abs.and the sounds of the bike fantastic. amazing 
Yamaha R15S,4.6,Superb Sports Bike,5,"Yamaha YZF R15 V3,  this model in simple words is the top bike in this range. It gives you luxurious looks and excellent performance. The bike is top in this price range provided by Yamaha company. "
Yamaha R15S,4.6,R15 V3 Blue,5,Superb look & high-performance engine from Yamaha YZF R15 V3.
Yamaha R15S,4.6,Nice bike and look asome,5,Nice bike and a very high price of the bike nice average and look very beautiful.
Yamaha R15S,4.6,But it is impossible for me present,5,Excellent bike from Yamaha and it is my dream bike. I am planning to purchase it soon.
Yamaha R15S,4.6,King of the road,5,"Good looking, awesome bike and perfect for riding. I love it"
Yamaha R15S,4.6,Segment of bike,5,"Yamaha YZF R15 V3 has a good look, no other bikes are looking this way in 150cc."
Yamaha R15S,4.6,R15 v3 demon look,5,Wonderful look with the awesome bike. nice color excellent mileage but low lighting.
Yamaha R15S,4.6,Superb bike,4,"In my opinion, Yamaha R15 is the best bike in this range. Good power and speed."
Yamaha R15S,4.6,Symbol of royalty. ,5,Awesome bike. Mileage also good. Especially look good. 
Yamaha R15S,4.6,Performance of the bike,5,Very aggressive and good bike the performance of the bike is very very good. The overall experience of the bike is also very good.
Yamaha R15S,4.6,Excellent work yamaha,5,Best bike under 2 lakhs. One of the best bike of yamaha
Yamaha R15S,4.6,My first R15(v3)Review,5,"Guys, I would like to say v3 is worth buying.just go for it.No match of its looks.It looks awesome in every color. Bike average is more than expected and way more than other bikes of this segment."
Yamaha R15S,4.6,"Problems in Self Start, Smoke out from Engine",1,"Horrible experience with my Yamaha R15 v3, after the second service got problems in self start, Smoke out from Engine and Yamaha Service Center not giving any positive response. Really very disappointed with my this bike. I think I spoil my money. "
Yamaha R15S,4.6,Yamaha R15 V3,4,Yamaha R15 version 3 looks like R series superbike 
Yamaha R15S,4.6,Racing DNA unleashed!!! ,4,"First of all, I would like to congratulate Yamaha for this bike. It's my first bike to know my entire life until now. I am glad that I decided to go with Yamaha for my first bike. "
Yamaha R15S,4.6,"Great power, great handling",4,"Great bike, everytime I ride this bike it makes me feel more confident. Great power and better than the version 2."
Yamaha R15S,4.6,sibi_middle_class_biker,4,"The design of R15 is being stunning for years. One con is back pain and hand aches during long and city travel. But still it can be ignored for being riding this kind machine, with a 155CC engine, I was wondering how it can hit up to 152 KM/H and being the leader in terms of mileage. Being a rider I would rate this Machine 4.5 out of 5"
Yamaha R15S,4.6,Excellent bike in 150 CC Segment,5,Good bike nice top speed aggressive styling easy to read speedometer and odometer with gear indicator. Sitting posture is comfortable.
Yamaha R15S,4.6,Yamaha R15,4,Very good handling . Very good price point.High mileage.
Yamaha R15S,4.6,Value For Money ,5,Powerful machine and superb mileage but not perfect for long rides you feel back pain when you travel more than 100 KMS. Otherwise its extraordinary and good value for money.
Yamaha R15S,4.6,Bike purchased  best option  Yamaha YZF R15 V3,5,This bike is better than any other 155 CC bike. 
Yamaha R15S,4.6,Baby beast,4,Nice bike and the power it produces at its maximum torque it's the best 150 CC segment bikes I have ever seen. 
Yamaha R15S,4.6,Its Superb,4,R15 V3 is the best 150cc in our Indian market. Advantage 1. Mileage 2. Riding style 3. Look 4. Power 5. Yamaha brand Disadvantage 1. Pricing 2. The height of the back seat. If you think about RS200 VS R15 V3 So clearly go for R15V3 it is my own experience. Reasons for buying R15 1. Power 2.Look 3. Yamaha in blood 4. Price 5. Love for R15 V3 since 2008.
Yamaha R15S,4.6,YAMAHA YZF R15 V3,5,"Yamaha YZF R15 V3 is an affordable bike in 150cc segment. It is a semi tourer, sports and daily usable bike by Yamaha totally it is superb for all. It has slipper clutch and ABS for the safety of the rider and its power is amazing like a superbike my big thumbs up for Yamaha."
Yamaha R15S,4.6,Amazing look,5,Really  a good bike the look is really amazing.....
Yamaha R15S,4.6,My first few months experience,5,"I was a scooty rider. This is my very first bike. Easy to ride, good mileage, and a head turner for sure. Great for experienced riders."
Yamaha R15S,4.6,Wow Yamaha,5,This bike is evergreen. Mileage of this bike is also good with nice looking.
Yamaha R15S,4.6,Racing bike,5,The bike is very powerful you enjoy a lot while travelling for long distances. 
Yamaha R15S,4.6,Experience with Yamaha r 15v3 ,5,"My Experience with this bike is very good. Whenever you go out with ara bike, people will come to you to see this bike. This bike is very attractive. Mileage is also good. Also good is power, then this bike can take it. absolutely"
Yamaha R15S,4.6,New generation bike,5,"Bike is imagine, engine and gear transmission is superb.  And of course look is one of the best in all bike. I specifically suggest this bike to buyer who is looking for bike in 2019. I just love this bike by look and engine. "
Yamaha R15S,4.6,The beast of Yamaha ,5,"
My friend have Yamaha YZF R15 V3  and i also took test ride of this vehicle this is amazing vehicle and this vehicle power pick up is ultimate i love this bike and i will also purchase  this   vehicle its my dream bike "
Yamaha R15S,4.6,Yamaha YZF R15 V3 - The Game changer,5,"The latest R15 is the best R15 yet in ALL aspects! That’s the verdict right there for you in the first line for the first time ever on BikeAdvice. And why not? At a time when most manufacturers continue to plaster shiny decals on their old motorcycles and organize proper “launch events” for them, coming out with a motorcycle that is better in every aspect than its previous iterations is not a small feat, especially when the first two avatars have remained the benchmark in the segment for a decade now."
Yamaha R15S,4.6,Features Performance  amd Comfort,4,"The yamaha R15 is the of the best racing instint bike in the 155 segment. first of all i love this styling and impressive Eye Catching Design as well as its Performance. the engine is mush more powerful and less noicy as compare to the other bike feature is good but some are missing like oil level indicator and oil temperture ,battery, etc in its console panel in the safety feature the most important feature are missing like ABS braking and its poor beam led headlamps it is worst. the pilion and rider comfort is less the slope angle of handle is more as compare to the R15 v2 it so painful and tierdy the cusing of seat is hard its so bumpy.. but the overall performance is good"
Yamaha R15S,4.6,super package by yamaha ,5,"fully stylish .... loaded with powe and so much torque ... amazing braking quality of yamaha as alaways ... value for money product ...best product of its range...paint quality , brakings ,power , acceleration , beast look , no one can beat yamaha ... m also going to upgarde my V2 ... the racing DNA ... "
Yamaha R15S,4.6,V3 the road conqueror,5,With the first look I considered that this motorcycle is gonna cause body pains in the future but when I bought the bike and took it for a spin I realised that my first thought was totally wrong......Man this bike feels so comfortable with every ride and I don't feel any kind of uncomfortness when I drive for a long period of time.the pillion seat has improved a lot than the v2.YAMAHA ROCKS!!!!!!!!!!!!!!!!!!
